model,0,intro_bug,0.019972131908964234
model,1,intro_bug,0.02786809103576405
model,2,intro_bug,0.023687877380399444
model,3,intro_bug,0.023223409196470042
model,4,intro_bug,0.021365536460752437
model,5,intro_bug,0.029725963771481654
model,6,intro_bug,0.03390617742684626
model,7,intro_bug,0.03158383650719926
model,8,intro_bug,0.020436600092893636
model,9,intro_bug,0.01672085462145843
model,10,intro_bug,0.02833255921969345
model,11,intro_bug,0.024616813748258245
model,12,intro_bug,0.019043195541105434
model,13,intro_bug,0.019972131908964234
model,14,intro_bug,0.03855085926614027
model,15,intro_bug,0.02786809103576405
model,16,intro_bug,0.018578727357176035
model,17,intro_bug,0.02833255921969345
model,18,intro_bug,0.030654900139340455
model,19,intro_bug,0.026010218300046448
model,20,intro_bug,0.02740362285183465
model,21,intro_bug,0.026010218300046448
model,22,intro_bug,0.026474686483975846
model,23,intro_bug,0.016256386437529028
model,24,intro_bug,0.025081281932187643
model,25,intro_bug,0.026474686483975846
model,26,intro_bug,0.03204830469112866
model,27,intro_bug,0.02090106827682304
model,28,intro_bug,0.02786809103576405
model,29,intro_bug,0.020436600092893636
model,30,intro_bug,0.025081281932187643
model,31,intro_bug,0.02275894101254064
model,32,intro_bug,0.023223409196470042
model,33,intro_bug,0.02183000464468184
model,34,intro_bug,0.01579191825359963
model,35,intro_bug,0.029261495587552252
model,36,intro_bug,0.03204830469112866
model,37,intro_bug,0.028797027403622853
model,38,intro_bug,0.02833255921969345
model,39,intro_bug,0.016256386437529028
model,40,intro_bug,0.02229447282861124
model,41,intro_bug,0.019507663725034836
model,42,intro_bug,0.024152345564328843
model,43,intro_bug,0.025545750116117046
model,44,intro_bug,0.025081281932187643
model,45,intro_bug,0.021365536460752437
model,46,intro_bug,0.025545750116117046
model,47,intro_bug,0.026010218300046448
model,48,intro_bug,0.026474686483975846
model,49,intro_bug,0.018114259173246633
