model_idx,22,repair layer,3,mae,1.7546966,sate_rat,0.9885844748858448,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,23,repair layer,3,mae,1.446705,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,24,repair layer,3,mae,1.4296268,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,25,repair layer,3,mae,1.3994769,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,26,repair layer,3,mae,1.5911272,sate_rat,0.9977324263038548,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,27,repair layer,3,mae,1.4961714,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,28,repair layer,3,mae,1.5031874,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,29,repair layer,3,mae,1.2646335,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,30,repair layer,3,mae,1.6584162,sate_rat,0.9890829694323144,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,31,repair layer,3,mae,1.5000488,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
