model,0,intro_bug,0.011142061281337047
model,1,intro_bug,0.012999071494893221
model,2,intro_bug,0.01532033426183844
model,3,intro_bug,0.009285051067780872
model,4,intro_bug,0.010677808727948004
model,5,intro_bug,0.00510677808727948
model,6,intro_bug,0.009749303621169917
model,7,intro_bug,0.013927576601671309
model,8,intro_bug,0.010677808727948004
model,9,intro_bug,0.007428040854224698
model,10,intro_bug,0.0018570102135561746
model,11,intro_bug,0.0
model,12,intro_bug,0.010677808727948004
model,13,intro_bug,0.011142061281337047
model,14,intro_bug,0.0009285051067780873
model,15,intro_bug,0.005571030640668524
model,16,intro_bug,0.008820798514391829
model,17,intro_bug,0.014391829155060354
model,18,intro_bug,0.0
model,19,intro_bug,0.011142061281337047
model,20,intro_bug,0.01160631383472609
model,21,intro_bug,0.01160631383472609
model,22,intro_bug,0.009749303621169917
model,23,intro_bug,0.013927576601671309
model,24,intro_bug,0.014391829155060354
model,25,intro_bug,0.009285051067780872
model,26,intro_bug,0.009749303621169917
model,27,intro_bug,0.008356545961002786
model,28,intro_bug,0.008820798514391829
model,29,intro_bug,0.01160631383472609
model,30,intro_bug,0.017177344475394613
model,31,intro_bug,0.014856081708449397
model,32,intro_bug,0.012070566388115135
model,33,intro_bug,0.008820798514391829
model,34,intro_bug,0.014391829155060354
model,35,intro_bug,0.01021355617455896
model,36,intro_bug,0.004178272980501393
model,37,intro_bug,0.0
model,38,intro_bug,0.004642525533890436
model,39,intro_bug,0.012534818941504178
model,40,intro_bug,0.008820798514391829
model,41,intro_bug,0.009285051067780872
model,42,intro_bug,0.010677808727948004
model,43,intro_bug,0.019962859795728878
model,44,intro_bug,0.011142061281337047
model,45,intro_bug,0.014391829155060354
model,46,intro_bug,0.009749303621169917
model,47,intro_bug,0.0
model,48,intro_bug,0.006963788300835654
model,49,intro_bug,0.00510677808727948
