0.325012,3.787834644317627,0.068359375
0.325145,3.8281826972961426,0.06640625
0.325265,3.867217779159546,0.0625
0.325379,3.9017961025238037,0.07421875
0.325492,3.9421236515045166,0.0703125
0.325653,3.9858739376068115,0.072265625
0.325784,4.022016525268555,0.05859375
0.325946,4.066313743591309,0.0625
0.326068,4.101129055023193,0.0625
0.326178,4.140638828277588,0.06640625
0.33011,4.180716037750244,0.05859375
0.332269,4.214421272277832,0.056640625
0.333212,4.253129959106445,0.0546875
0.35673,4.292288780212402,0.07421875
0.360097,4.330699443817139,0.064453125
0.362194,4.369827747344971,0.068359375
0.375191,4.411291122436523,0.06640625
0.400363,4.448298931121826,0.064453125
0.404453,4.491291522979736,0.068359375
0.405396,4.536348819732666,0.0703125
0.413574,4.577695846557617,0.07421875
0.422577,4.624050617218018,0.080078125
0.447486,4.672281265258789,0.076171875
0.448549,4.699782848358154,0.0859375
0.452539,4.785923957824707,0.0859375
0.480476,4.847033977508545,0.1015625
0.48256,4.9180378913879395,0.123046875
0.485468,5.005100727081299,0.138671875
0.492505,5.106766223907471,0.15234375
0.505701,5.208649635314941,0.162109375
0.523471,5.304584980010986,0.17578125
0.529465,5.415287017822266,0.19140625
0.532482,5.53776741027832,0.2109375
0.545464,5.665961742401123,0.22265625
0.567472,5.797722339630127,0.2265625
0.573526,5.929337024688721,0.236328125
0.575472,6.077390670776367,0.23046875
0.582556,6.217360496520996,0.24609375
0.607545,6.363498210906982,0.25
0.608556,6.5100626945495605,0.25390625
0.613504,6.66429328918457,0.251953125
0.623466,6.811734199523926,0.263671875
0.648467,6.955542087554932,0.267578125
0.649498,7.119945526123047,0.271484375
0.652433,7.265501976013184,0.2734375
0.665521,7.435971260070801,0.28125
0.689504,7.589994430541992,0.28515625
0.690395,7.764638423919678,0.29296875
0.69348,7.924849033355713,0.298828125
0.702528,8.097860336303711,0.298828125
0.720439,8.266563415527344,0.302734375
0.722501,8.442102432250977,0.3046875
0.73546,8.610548973083496,0.298828125
0.750456,8.610548973083496,0.28515625
0.752512,8.673296928405762,0.26953125
0.780417,9.096384048461914,0.255859375
0.782441,9.237927436828613,0.244140625
0.783365,9.381507873535156,0.251953125
0.814466,9.52505111694336,0.25
0.820455,9.666172981262207,0.2421875
0.822462,9.80869197845459,0.23046875
0.823401,9.935904502868652,0.2265625
0.832493,10.056428909301758,0.21875
0.850442,10.18461799621582,0.208984375
0.857444,10.298273086547852,0.21484375
0.862443,10.419602394104004,0.212890625
0.872463,10.533134460449219,0.208984375
0.890443,10.592025756835938,0.208984375
0.894475,10.770417213439941,0.21484375
0.902442,10.833169937133789,0.21484375
0.917442,11.007356643676758,0.228515625
0.930316,11.124317169189453,0.2265625
0.933456,11.253816604614258,0.22265625
0.94345,11.373013496398926,0.208984375
0.960452,11.495366096496582,0.193359375
0.997458,11.597004890441895,0.1796875
0.999436,11.694415092468262,0.16015625
1.000309,11.777484893798828,0.138671875
1.002461,11.845024108886719,0.099609375
1.003391,11.899569511413574,0.07421875
1.017451,11.934062957763672,0.05078125
1.03953,11.951498985290527,0.025390625
1.042487,11.978384017944336,-0.005859375
1.04344,11.978999137878418,-0.029296875
1.057282,11.96629524230957,-0.037109375
1.074248,11.957849502563477,-0.046875
1.075202,11.93012809753418,-0.03515625
1.084031,11.919081687927246,-0.029296875
1.104281,11.915801048278809,-0.017578125
1.10523,11.917115211486816,0.001953125
1.114347,11.93446159362793,0.033203125
1.138532,11.968705177307129,0.060546875
1.139445,12.029149055480957,0.095703125
1.142514,12.056313514709473,0.123046875
1.155452,12.178145408630371,0.1640625
1.173481,12.284686088562012,0.1953125
1.179452,12.403585433959961,0.23046875
1.182461,12.548791885375977,0.2578125
1.193461,12.702535629272461,0.28125
1.202445,12.868130683898926,0.294921875
1.215439,13.043732643127441,0.310546875
1.229471,13.237504005432129,0.330078125
1.232475,13.416576385498047,0.333984375
1.245438,13.623894691467285,0.349609375
1.265445,13.725956916809082,0.376953125
1.267444,14.062291145324707,0.400390625
1.273492,14.176745414733887,0.4296875
1.283452,14.295859336853027,0.44140625
1.292413,14.693401336669922,0.470703125
1.302411,15.119996070861816,0.513671875
1.312487,15.423673629760742,0.556640625
1.33049,15.602946281433105,0.595703125
1.332409,15.945135116577148,0.6484375
1.345448,16.33109474182129,0.701171875
1.360487,16.91878890991211,0.76171875
1.363475,17.376140594482422,0.80859375
1.388576,17.61924171447754,0.865234375
