1.0,0.7678604691995734,0.13165998458862305,1.0,0.12609997391700745,1.0,0.4568299949169159,1.0,1.0,1.0,1.0,1.0,0.9539437182664118,1.0,0.3362519038108651,0.12609997391700745,1.0,0.41864997148513794,0.4917600750923157,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.2671999931335449,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.032819926738739014,0.33514004945755005,0.0,0.0,0.12238001823425293,1.0,1.0,0.08935993909835815,1.0,1.0,0.0,0.2748200297355652,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5723700076341629,0.0,0.00911809082948523,0.0,0.0,0.0,0.0,0.0,0.08652811924739776,0.0,0.0,0.04165504624150475,0.0
0.0,0.0,0.6024100184440613,0.8576771761580353,0.4325755917024836,1.0,0.5651499927043915,0.6640200465917587,0.900028234325662,1.0,0.0,1.0,0.0,0.0,0.528208087644213,0.4325755917024836,0.12988580796728277,0.5429999977350235,0.6103799641132355,1.0,0.0,0.0,1.0,0.0,0.6732000112533569
1.0,0.6970000267028809,0.20966997742652893,1.0,0.1901099979877472,0.7251599431037907,0.5162599980831146,0.535539984703064,0.8569599390029907,1.0,0.8598519749476358,0.7251599431037907,1.0,1.0,0.41014193419492884,0.1901099979877472,1.0,0.4830300211906433,0.5618700385093689,1.0,1.0,0.750749945640564,1.0,1.0,0.5371099710464478
1.0,0.22823995351791382,1.0,0.49904611133746035,1.0,0.0,1.0,0.7747600078582765,0.0,0.0,0.33640003204345703,0.0,0.0,0.1186099648475647,0.9371918929008309,1.0,0.02274996042251587,0.7698900103569031,1.0,0.0,0.46739968205780225,0.0,0.0,0.027079253756642774,0.7449599504470825
0.0,0.0,0.021190017461776733,0.0,0.0,0.0,0.020190000534057617,0.16911983863950492,0.0,0.0,0.0,0.0,0.0,0.21930835914192495,0.02631808396303015,0.0,0.0,0.014380007982254028,0.022559940814971924,0.0,0.0,0.6162500567734241,1.0,0.0,0.0
0.0,0.0,0.0,0.8241169496494254,0.7267799973487854,0.034606797539432285,0.5734800100326538,0.0,0.0,0.0,0.9424299597740173,0.034606797539432285,0.0,0.0,0.5240380870910819,0.7267799973487854,1.0,0.5520299971103668,0.6117699444293976,1.0,0.0,0.0,0.5932163073171687,0.07869778111423376,0.0
1.0,0.7421499490737915,0.2716299593448639,1.0,0.2532999813556671,1.0,0.5777200162410736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48581193808592005,0.2532999813556671,1.0,0.5540300011634827,0.6305200457572937,1.0,0.8007699333367617,0.808669924736023,1.0,0.9704599380493164,1.0
0.0,1.0,1.0,0.0,1.0,0.9363000262528658,1.0,1.0,0.0,0.0,0.30121004581451416,0.9363000262528658,1.0,0.1324399709701538,1.0,1.0,0.0,1.0,1.0,0.890320423899879,0.6357727052069628,0.0,1.0,0.0,1.0
