0
198
324
447
574
692
818
935
1053
1170
1282
1398
1512
1629
1743
1858
1972
2088
2203
2319
2430
2546
2658
2779
2890
3010
3125
3236
3356
3470
3589
3700
3825
3942
4056
4175
4289
4401
4519
4635
4754
4874
4995
5138
5297
5402
5535
5666
5792
5915
6043
6171
6291
6419
6542
6667
6789
6915
7035
7159
7285
7404
7523
7637
7760
7878
7999
8119
8237
8362
8485
8607
8726
8847
8963
9083
9202
9320
9445
9564
9683
9807
9921
10040
10159
10279
10395
10519
10637
10757
10880
10999
11114
11235
11358
11473
11591
11710
11827
11948
12068
12183
12302
12421
12535
12652
12768
12888
13004
13122
13239
13352
13465
13579
13696
13814
13927
14043
14157
14277
14395
14513
14636
14753
14871
14987
15104
15220
15340
15461
15585
15702
15821
15936
16053
16171
16285
16403
16519
16632
16747
16871
16989
17108
17226
17336
17456
17569
17683
17802
17920
18040
18154
18267
18381
18501
18617
18734
18850
18970
19085
19205
19324
19443
19562
19676
19794
19907
20029
20147
20264
20381
