0.319931,-4.065811634063721,0.001953125
0.320165,-4.058394908905029,0.00390625
0.320373,-4.057085990905762,0.01171875
0.320565,-4.050930023193359,0.021484375
0.320698,-4.034965991973877,0.013671875
0.320832,-4.029693603515625,0.015625
0.320956,-4.018146991729736,0.015625
0.321066,-4.007293224334717,0.029296875
0.321175,-3.992645263671875,0.02734375
0.321284,-3.976771831512451,0.0234375
0.321393,-3.960745334625244,0.0390625
0.32924,-3.9363551139831543,0.046875
0.357677,-3.901198148727417,0.046875
0.35789,-3.8821966648101807,0.044921875
0.359094,-3.838412046432495,0.04296875
0.385088,-3.8249146938323975,0.046875
0.393193,-3.797196388244629,0.03515625
0.399224,-3.7718656063079834,0.033203125
0.417421,-3.7382185459136963,0.044921875
0.433267,-3.725311040878296,0.052734375
0.434373,-3.6961886882781982,0.05859375
0.436421,-3.6564149856567383,0.046875
0.44136,-3.6269407272338867,0.04296875
0.457486,-3.599130630493164,0.0390625
0.459416,-3.579730272293091,0.01953125
0.46949,-3.5614185333251953,0.00390625
0.479436,-3.555602788925171,-0.001953125
0.499362,-3.554128408432007,-0.0078125
0.502424,-3.546851396560669,-0.033203125
0.509381,-3.5612194538116455,-0.041015625
0.519408,-3.5784378051757812,-0.041015625
0.539404,-3.5914976596832275,-0.033203125
0.543467,-3.6036980152130127,-0.01953125
0.548505,-3.610456705093384,-0.01953125
0.563451,-3.6204068660736084,-0.001953125
0.584352,-3.6157896518707275,-0.00390625
0.585227,-3.611809492111206,-0.00390625
0.589384,-3.6111741065979004,-0.005859375
0.599357,-3.609578847885132,0.0
0.609338,-3.6058669090270996,0.009765625
0.634417,-3.5884130001068115,0.015625
0.635278,-3.586493492126465,0.021484375
0.639352,-3.5636606216430664,0.02734375
0.650302,-3.5547802448272705,0.02734375
0.669422,-3.53711199760437,0.037109375
0.674403,-3.524669885635376,0.0703125
0.681428,-3.4531116485595703,0.072265625
0.692443,-3.4156441688537598,0.056640625
0.711368,-3.381164789199829,0.056640625
0.713368,-3.3469533920288086,0.064453125
0.719369,-3.3094165325164795,0.0625
